VEMCO DATA LOG,2.0.0,fathom_connect-4.0.2-20240717-2071e7-release,vdatapi-10.6.0-20240716-1903df-release
RECORD TYPE,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD
ATTITUDE_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Tilt (deg)
BATTERY_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Battery Position,Battery Type,Battery Serial Number,Battery Voltage (V),Battery Remaining (%)
CFG_CHANNEL_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Channel,Detection Type,Frequency (kHz),Blanking (ms),Map ID,Coding ID
CFG_STATION_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Station Name,Latitude (deg),Longitude (deg)
CFG_STUDY_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Description
CFG_TRANSMITTER_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Transmission Type,Full ID,ID,Power Level,Min Delay (s),Max Delay (s)
CLOCK_REF_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,External Time (UTC),External Difference (s),Source
CLOCK_SET_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Prior Device Time (UTC),Prior Difference (s),Source
DATA_ERROR_DESC,Type,Error,Page,Offset,Description
DATA_SOURCE_FILE_DESC,File Name,UUID,Type,Size,State
DEPTH_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Depth (m)
DEPTH_STATS_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Depth Min (m),Depth Max (m),Depth Mean (m),Sample Count,Accumulation Period (s)
DET_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Channel,Detection Type,Full ID,ID,Raw Data,Transmitter Serial,Signal Strength (dB),Noise (dB),Gain (dB),Quality Score,Station Name,Latitude,Longitude,GPS HDOP
DET,2024-07-29 19:48:19.449172,2024-07-29 19:48:19.145998,,-0.303173412,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:48:21.173706,2024-07-29 19:48:20.870503,,-0.303202823,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:48:26.173828,2024-07-29 19:48:25.870539,,-0.303288099,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:48:31.17395,2024-07-29 19:48:30.870576,,-0.303373375,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:48:36.174087,2024-07-29 19:48:35.870628,,-0.303458651,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:48:41.174209,2024-07-29 19:48:40.870665,,-0.303543927,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:48:46.174346,2024-07-29 19:48:45.870716,,-0.303629204,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:48:51.009979,2024-07-29 19:48:50.706267,,-0.303711674,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:48:56.174575,2024-07-29 19:48:55.870775,,-0.303799755,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:49:01.174728,2024-07-29 19:49:00.870842,,-0.303885032,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:49:06.174835,2024-07-29 19:49:05.870864,,-0.303970308,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:49:11.174987,2024-07-29 19:49:10.870931,,-0.304055584,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:49:16.175094,2024-07-29 19:49:15.870953,,-0.304140860,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:49:22.570785,2024-07-29 19:49:22.266535,,-0.304249937,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:49:26.175354,2024-07-29 19:49:25.871042,,-0.304311412,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:49:31.175476,2024-07-29 19:49:30.871079,,-0.304396688,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:49:36.175613,2024-07-29 19:49:35.871131,,-0.304481964,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:49:41.175735,2024-07-29 19:49:40.871167,,-0.304567240,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:49:46.175857,2024-07-29 19:49:45.871204,,-0.304652516,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:49:51.175994,2024-07-29 19:49:50.871256,,-0.304737792,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:49:54.131591,2024-07-29 19:49:53.826802,,-0.304788199,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:49:56.176116,2024-07-29 19:49:55.871292,,-0.304823068,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DIAG_HR2,2024-07-29 19:50:00,2024-07-29 19:49:59.695111,,-0.304888284,HR2-180,461360,83,20,1,4,0,0,0,0,12
TEMP,2024-07-29 19:50:00,2024-07-29 19:49:59.695111,,-0.304888284,HR2-180,461360,25.0,25.3
ATTITUDE,2024-07-29 19:50:00,2024-07-29 19:49:59.695111,,-0.304888284,HR2-180,461360,83
DET,2024-07-29 19:50:01.176254,2024-07-29 19:50:00.871345,,-0.304908345,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:50:06.176376,2024-07-29 19:50:05.871382,,-0.304993621,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:50:11.176513,2024-07-29 19:50:10.871434,,-0.305078897,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:50:16.176635,2024-07-29 19:50:15.87147,,-0.305164173,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:50:21.176742,2024-07-29 19:50:20.871492,,-0.305249448,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:50:25.692398,2024-07-29 19:50:25.387071,,-0.305326462,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:50:26.176879,2024-07-29 19:50:25.871544,,-0.305334725,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:50:31.177001,2024-07-29 19:50:30.87158,,-0.305420001,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:50:36.177139,2024-07-29 19:50:35.871633,,-0.305505277,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:50:41.177261,2024-07-29 19:50:40.87167,,-0.305590553,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:50:46.177383,2024-07-29 19:50:45.871707,,-0.305675829,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:50:51.17752,2024-07-29 19:50:50.871758,,-0.305761105,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:50:57.253189,2024-07-29 19:50:56.947324,,-0.305864724,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:51:01.17778,2024-07-29 19:51:00.871848,,-0.305931657,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:51:06.177902,2024-07-29 19:51:05.871885,,-0.306016933,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:51:11.178009,2024-07-29 19:51:10.871906,,-0.306102209,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:51:16.178161,2024-07-29 19:51:15.871973,,-0.306187486,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:51:21.178268,2024-07-29 19:51:20.871995,,-0.306272761,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:51:26.178421,2024-07-29 19:51:25.872062,,-0.306358038,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:51:28.81401,2024-07-29 19:51:28.507607,,-0.306402987,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:51:31.178527,2024-07-29 19:51:30.872083,,-0.306443313,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:51:36.178649,2024-07-29 19:51:35.87212,,-0.306528589,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:51:41.178787,2024-07-29 19:51:40.872173,,-0.306613866,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:51:46.178909,2024-07-29 19:51:45.872209,,-0.306699142,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:51:51.179046,2024-07-29 19:51:50.872261,,-0.306784418,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:51:56.179168,2024-07-29 19:51:55.872298,,-0.306869694,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:52:00.374801,2024-07-29 19:52:00.067859,,-0.306941249,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:52:01.17929,2024-07-29 19:52:00.872335,,-0.306954970,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:52:06.179428,2024-07-29 19:52:05.872387,,-0.307040246,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:52:11.17955,2024-07-29 19:52:10.872424,,-0.307125522,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:52:16.179687,2024-07-29 19:52:15.872476,,-0.307210798,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:52:21.179809,2024-07-29 19:52:20.872512,,-0.307296074,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:52:26.179916,2024-07-29 19:52:25.872534,,-0.307381350,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:52:31.935607,2024-07-29 19:52:31.628127,,-0.307479512,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:52:36.180175,2024-07-29 19:52:35.872623,,-0.307551902,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:52:41.180328,2024-07-29 19:52:40.87269,,-0.307637179,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:52:46.180435,2024-07-29 19:52:45.872712,,-0.307722454,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:52:51.180557,2024-07-29 19:52:50.872749,,-0.307807730,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:52:56.180694,2024-07-29 19:52:55.8728,,-0.307893007,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:53:01.180816,2024-07-29 19:53:00.872837,,-0.307978283,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:53:03.496398,2024-07-29 19:53:03.18838,,-0.308017774,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:53:06.180953,2024-07-29 19:53:05.872889,,-0.308063559,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:53:11.181076,2024-07-29 19:53:10.872927,,-0.308148835,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:53:16.181198,2024-07-29 19:53:15.872963,,-0.308234111,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:53:21.181335,2024-07-29 19:53:20.873015,,-0.308319387,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:53:26.181457,2024-07-29 19:53:25.873052,,-0.308404663,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:53:31.181594,2024-07-29 19:53:30.873104,,-0.308489939,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:53:35.057205,2024-07-29 19:53:34.748648,,-0.308556037,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:53:36.181716,2024-07-29 19:53:35.87314,,-0.308575215,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:53:41.181854,2024-07-29 19:53:40.873193,,-0.308660491,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:53:46.181976,2024-07-29 19:53:45.87323,,-0.308745767,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:53:51.182083,2024-07-29 19:53:50.873251,,-0.308831043,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:53:56.182235,2024-07-29 19:53:55.873318,,-0.308916320,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:54:01.182342,2024-07-29 19:54:00.87334,,-0.309001595,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:54:06.618011,2024-07-29 19:54:06.308916,,-0.309094299,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:54:11.182601,2024-07-29 19:54:10.873428,,-0.309172148,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:54:16.182723,2024-07-29 19:54:15.873465,,-0.309257424,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:54:21.182861,2024-07-29 19:54:20.873518,,-0.309342700,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:54:26.182983,2024-07-29 19:54:25.873555,,-0.309427976,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:54:31.18312,2024-07-29 19:54:30.873606,,-0.309513252,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:54:36.183242,2024-07-29 19:54:35.873643,,-0.309598528,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:54:38.178817,2024-07-29 19:54:37.869184,,-0.309632562,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:54:41.183364,2024-07-29 19:54:40.87368,,-0.309683804,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:54:46.183502,2024-07-29 19:54:45.873732,,-0.309769080,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:54:51.183609,2024-07-29 19:54:50.873754,,-0.309854356,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:54:56.183761,2024-07-29 19:54:55.873821,,-0.309939632,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:55:01.183868,2024-07-29 19:55:00.873843,,-0.310024908,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:55:06.18399,2024-07-29 19:55:05.873879,,-0.310110184,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:55:09.739624,2024-07-29 19:55:09.429453,,-0.310170825,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:55:11.184127,2024-07-29 19:55:10.873931,,-0.310195460,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:55:16.184249,2024-07-29 19:55:15.873968,,-0.310280736,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:55:21.184387,2024-07-29 19:55:20.87402,,-0.310366013,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:55:26.184509,2024-07-29 19:55:25.874057,,-0.310451289,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:55:31.184631,2024-07-29 19:55:30.874094,,-0.310536564,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:55:36.184768,2024-07-29 19:55:35.874146,,-0.310621841,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:55:41.300415,2024-07-29 19:55:40.989705,,-0.310709087,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:55:46.185028,2024-07-29 19:55:45.874235,,-0.310792393,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:55:51.18515,2024-07-29 19:55:50.874272,,-0.310877669,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:55:56.185256,2024-07-29 19:55:55.874293,,-0.310962945,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:56:01.185409,2024-07-29 19:56:00.87436,,-0.311048221,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:56:06.185516,2024-07-29 19:56:05.874382,,-0.311133497,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:56:12.861236,2024-07-29 19:56:12.549988,,-0.311247350,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:56:16.185775,2024-07-29 19:56:15.87447,,-0.311304049,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:56:21.185897,2024-07-29 19:56:20.874507,,-0.311389325,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:56:26.186035,2024-07-29 19:56:25.87456,,-0.311474601,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:56:31.186157,2024-07-29 19:56:30.874597,,-0.311559877,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:56:36.186294,2024-07-29 19:56:35.874648,,-0.311645153,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:56:41.186416,2024-07-29 19:56:40.874685,,-0.311730429,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:56:44.422027,2024-07-29 19:56:44.110241,,-0.311785612,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:56:46.186538,2024-07-29 19:56:45.874722,,-0.311815705,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:56:51.186676,2024-07-29 19:56:50.874775,,-0.311900982,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:56:56.186798,2024-07-29 19:56:55.874811,,-0.311986258,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:57:01.186935,2024-07-29 19:57:00.874863,,-0.312071534,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:57:06.187057,2024-07-29 19:57:05.8749,,-0.312156810,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:57:11.187194,2024-07-29 19:57:10.874951,,-0.312242086,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:57:15.982833,2024-07-29 19:57:15.670509,,-0.312323875,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:57:16.187316,2024-07-29 19:57:15.874988,,-0.312327362,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:57:21.187423,2024-07-29 19:57:20.87501,,-0.312412638,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:57:26.187576,2024-07-29 19:57:25.875078,,-0.312497914,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:57:31.187683,2024-07-29 19:57:30.875099,,-0.312583190,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:57:36.187835,2024-07-29 19:57:35.875166,,-0.312668466,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:57:41.187942,2024-07-29 19:57:40.875188,,-0.312753742,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:57:47.543624,2024-07-29 19:57:47.230761,,-0.312862137,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:57:51.188201,2024-07-29 19:57:50.875276,,-0.312924294,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:57:56.188323,2024-07-29 19:57:55.875313,,-0.313009570,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:58:01.188461,2024-07-29 19:58:00.875366,,-0.313094847,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:58:06.188583,2024-07-29 19:58:05.875402,,-0.313180123,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:58:11.188705,2024-07-29 19:58:10.875439,,-0.313265399,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:58:16.188842,2024-07-29 19:58:15.875491,,-0.313350675,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:58:19.104431,2024-07-29 19:58:18.79103,,-0.313400400,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:58:21.188964,2024-07-29 19:58:20.875528,,-0.313435951,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:58:26.189102,2024-07-29 19:58:25.87558,,-0.313521227,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:58:31.189224,2024-07-29 19:58:30.875617,,-0.313606503,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:58:36.189331,2024-07-29 19:58:35.875639,,-0.313691779,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:58:41.189468,2024-07-29 19:58:40.87569,,-0.313777055,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:58:46.18959,2024-07-29 19:58:45.875727,,-0.313862331,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:58:50.665237,2024-07-29 19:58:50.351298,,-0.313938662,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:58:51.189727,2024-07-29 19:58:50.875779,,-0.313947607,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:58:56.189849,2024-07-29 19:58:55.875816,,-0.314032883,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:59:01.189971,2024-07-29 19:59:00.875852,,-0.314118159,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:59:06.190109,2024-07-29 19:59:05.875905,,-0.314203435,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:59:11.190231,2024-07-29 19:59:10.875942,,-0.314288711,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:59:16.190368,2024-07-29 19:59:15.875994,,-0.314373988,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:59:22.226043,2024-07-29 19:59:21.911566,,-0.314476925,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:59:26.190597,2024-07-29 19:59:25.876052,,-0.314544539,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:59:31.19075,2024-07-29 19:59:30.87612,,-0.314629816,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:59:36.190856,2024-07-29 19:59:35.87614,,-0.314715091,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 19:59:41.191009,2024-07-29 19:59:40.876208,,-0.314800368,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
